ngram_ids,count,smoothed_count
"(2096,)",12,12.01
"(2517,)",12,12.01
"(1658,)",12,12.01
"(947,)",12,12.01
"(1992,)",12,12.01
"(2937,)",12,12.01
"(2520,)",12,12.01
"(2734,)",12,12.01
"(771,)",12,12.01
"(741,)",12,12.01
"(2303,)",12,12.01
"(355,)",12,12.01
"(1290,)",12,12.01
"(1967,)",12,12.01
"(659,)",12,12.01
"(2258,)",12,12.01
"(2126,)",12,12.01
"(2318,)",12,12.01
"(246,)",12,12.01
"(2416,)",12,12.01
"(817,)",12,12.01
"(2826,)",12,12.01
"(1406,)",12,12.01
"(247,)",12,12.01
"(2817,)",12,12.01
"(2313,)",12,12.01
"(2753,)",12,12.01
"(967,)",12,12.01
"(2380,)",12,12.01
"(2445,)",12,12.01
"(2786,)",12,12.01
"(736,)",12,12.01
"(2805,)",12,12.01
"(1745,)",12,12.01
"(1266,)",12,12.01
"(2134,)",12,12.01
"(1428,)",12,12.01
"(1560,)",12,12.01
"(1186,)",12,12.01
"(1701,)",12,12.01
"(2341,)",12,12.01
"(1073,)",12,12.01
"(1601,)",12,12.01
"(1880,)",12,12.01
"(2497,)",12,12.01
"(2197,)",12,12.01
"(2729,)",12,12.01
"(1452,)",12,12.01
"(2763,)",11,11.01
"(2752,)",11,11.01
"(2428,)",11,11.01
"(2262,)",11,11.01
"(2331,)",11,11.01
"(1971,)",11,11.01
"(2970,)",11,11.01
"(1426,)",11,11.01
"(1002,)",11,11.01
"(2411,)",11,11.01
"(1692,)",11,11.01
"(1121,)",11,11.01
"(2101,)",11,11.01
"(2934,)",11,11.01
"(1271,)",11,11.01
"(1931,)",11,11.01
"(2940,)",11,11.01
"(2194,)",11,11.01
"(2482,)",11,11.01
"(2797,)",11,11.01
"(1098,)",11,11.01
"(2149,)",11,11.01
"(2226,)",11,11.01
"(2288,)",11,11.01
"(1315,)",11,11.01
"(2643,)",11,11.01
"(2394,)",11,11.01
"(2054,)",11,11.01
"(2532,)",11,11.01
"(1374,)",11,11.01
"(1555,)",11,11.01
"(1710,)",11,11.01
"(1469,)",11,11.01
"(972,)",11,11.01
"(2471,)",11,11.01
"(2274,)",11,11.01
"(2342,)",11,11.01
"(427,)",11,11.01
"(1939,)",11,11.01
"(895,)",11,11.01
"(2348,)",11,11.01
"(2700,)",11,11.01
"(2758,)",11,11.01
"(1763,)",11,11.01
"(2155,)",11,11.01
"(2028,)",11,11.01
"(965,)",11,11.01
"(2284,)",11,11.01
"(301,)",11,11.01
"(1398,)",11,11.01
"(2625,)",11,11.01
"(1616,)",11,11.01
"(1111,)",11,11.01
"(2307,)",11,11.01
"(2403,)",11,11.01
"(2287,)",11,11.01
"(1792,)",11,11.01
"(2878,)",11,11.01
"(2699,)",11,11.01
"(1651,)",11,11.01
"(2630,)",11,11.01
"(2505,)",11,11.01
"(2542,)",11,11.01
"(2762,)",11,11.01
"(2400,)",11,11.01
"(909,)",11,11.01
"(2951,)",11,11.01
"(2946,)",11,11.01
"(767,)",11,11.01
"(405,)",11,11.01
"(1536,)",11,11.01
"(639,)",11,11.01
"(2556,)",11,11.01
"(1884,)",11,11.01
"(2810,)",11,11.01
"(2649,)",11,11.01
"(1849,)",11,11.01
"(1758,)",11,11.01
"(1847,)",11,11.01
"(1256,)",11,11.01
"(699,)",11,11.01
"(2475,)",11,11.01
"(2839,)",11,11.01
"(1699,)",11,11.01
"(2558,)",11,11.01
"(1052,)",11,11.01
"(2688,)",11,11.01
"(1351,)",11,11.01
"(1474,)",10,10.01
"(2823,)",10,10.01
"(325,)",10,10.01
"(2351,)",10,10.01
"(1552,)",10,10.01
"(879,)",10,10.01
"(940,)",10,10.01
"(2613,)",10,10.01
"(2509,)",10,10.01
"(2971,)",10,10.01
"(2825,)",10,10.01
"(1653,)",10,10.01
"(2353,)",10,10.01
"(2032,)",10,10.01
"(2347,)",10,10.01
"(316,)",10,10.01
"(2964,)",10,10.01
"(215,)",10,10.01
"(1609,)",10,10.01
"(2841,)",10,10.01
"(2631,)",10,10.01
"(2158,)",10,10.01
"(402,)",10,10.01
"(2457,)",10,10.01
"(2249,)",10,10.01
"(713,)",10,10.01
"(1772,)",10,10.01
"(2560,)",10,10.01
"(2999,)",10,10.01
"(1618,)",10,10.01
"(2537,)",10,10.01
"(2381,)",10,10.01
"(1869,)",10,10.01
"(1357,)",10,10.01
"(2589,)",10,10.01
"(2985,)",10,10.01
"(2048,)",10,10.01
"(2311,)",10,10.01
"(2182,)",10,10.01
"(2695,)",10,10.01
"(2065,)",10,10.01
"(1800,)",10,10.01
"(2881,)",10,10.01
"(2612,)",10,10.01
"(2382,)",10,10.01
"(2767,)",10,10.01
"(2637,)",10,10.01
"(1886,)",10,10.01
"(2794,)",10,10.01
"(567,)",10,10.01
"(2536,)",10,10.01
"(1582,)",10,10.01
"(1941,)",10,10.01
"(2248,)",10,10.01
"(2812,)",10,10.01
"(2772,)",10,10.01
"(1369,)",10,10.01
"(2097,)",10,10.01
"(2635,)",10,10.01
"(2272,)",10,10.01
"(189,)",10,10.01
"(2413,)",10,10.01
"(861,)",10,10.01
"(1773,)",10,10.01
"(765,)",10,10.01
"(1167,)",10,10.01
"(2168,)",10,10.01
"(1929,)",10,10.01
"(1561,)",10,10.01
"(1568,)",10,10.01
"(1750,)",10,10.01
"(35,)",10,10.01
"(2611,)",10,10.01
"(2924,)",10,10.01
"(2269,)",10,10.01
"(2527,)",10,10.01
"(2091,)",10,10.01
"(1319,)",10,10.01
"(2887,)",10,10.01
"(2769,)",10,10.01
"(756,)",10,10.01
"(2426,)",10,10.01
"(594,)",10,10.01
"(2450,)",10,10.01
"(318,)",10,10.01
"(2264,)",10,10.01
"(2023,)",10,10.01
"(1696,)",10,10.01
"(414,)",10,10.01
"(2446,)",10,10.01
"(2387,)",10,10.01
"(1439,)",10,10.01
"(2512,)",10,10.01
"(2978,)",10,10.01
"(830,)",10,10.01
"(1902,)",10,10.01
"(1991,)",10,10.01
"(2653,)",10,10.01
"(1654,)",10,10.01
"(920,)",10,10.01
"(1418,)",10,10.01
"(2203,)",10,10.01
"(2408,)",10,10.01
"(849,)",10,10.01
"(1606,)",10,10.01
"(663,)",10,10.01
"(1291,)",10,10.01
"(2906,)",10,10.01
"(1629,)",10,10.01
"(2768,)",10,10.01
"(992,)",10,10.01
"(2850,)",10,10.01
"(1445,)",10,10.01
"(2851,)",10,10.01
"(1506,)",10,10.01
"(1917,)",10,10.01
"(2926,)",10,10.01
"(2609,)",9,9.01
"(651,)",9,9.01
"(2211,)",9,9.01
"(2541,)",9,9.01
"(2858,)",9,9.01
"(2492,)",9,9.01
"(1322,)",9,9.01
"(242,)",9,9.01
"(1970,)",9,9.01
"(1637,)",9,9.01
"(2849,)",9,9.01
"(1854,)",9,9.01
"(2836,)",9,9.01
"(2026,)",9,9.01
"(1907,)",9,9.01
"(927,)",9,9.01
"(2483,)",9,9.01
"(2807,)",9,9.01
"(2778,)",9,9.01
"(2623,)",9,9.01
"(2430,)",9,9.01
"(719,)",9,9.01
"(2398,)",9,9.01
"(1268,)",9,9.01
"(2953,)",9,9.01
"(2740,)",9,9.01
"(1358,)",9,9.01
"(2472,)",9,9.01
"(2603,)",9,9.01
"(2689,)",9,9.01
"(2865,)",9,9.01
"(2389,)",9,9.01
"(1022,)",9,9.01
"(2372,)",9,9.01
"(1822,)",9,9.01
"(2449,)",9,9.01
"(1809,)",9,9.01
"(2822,)",9,9.01
"(2992,)",9,9.01
"(1477,)",9,9.01
"(2853,)",9,9.01
"(2949,)",9,9.01
"(2796,)",9,9.01
"(1570,)",9,9.01
"(731,)",9,9.01
"(2548,)",9,9.01
"(2189,)",9,9.01
"(1147,)",9,9.01
"(2860,)",9,9.01
"(1830,)",9,9.01
"(1920,)",9,9.01
"(228,)",9,9.01
"(1334,)",9,9.01
"(2959,)",9,9.01
"(2253,)",9,9.01
"(2404,)",9,9.01
"(2674,)",9,9.01
"(2190,)",9,9.01
"(1299,)",9,9.01
"(2131,)",9,9.01
"(1775,)",9,9.01
"(2813,)",9,9.01
"(2691,)",9,9.01
"(1189,)",9,9.01
"(783,)",9,9.01
"(2350,)",9,9.01
"(2214,)",9,9.01
"(1965,)",9,9.01
"(1281,)",9,9.01
"(2334,)",9,9.01
"(2974,)",9,9.01
"(2409,)",9,9.01
"(1479,)",9,9.01
"(2095,)",9,9.01
"(2696,)",9,9.01
"(2392,)",9,9.01
"(2879,)",9,9.01
"(1300,)",9,9.01
"(1314,)",9,9.01
"(1122,)",9,9.01
"(2217,)",9,9.01
"(2188,)",9,9.01
"(843,)",9,9.01
"(1012,)",9,9.01
"(1520,)",9,9.01
"(2712,)",9,9.01
"(2277,)",9,9.01
"(2846,)",9,9.01
"(2480,)",9,9.01
"(1535,)",9,9.01
"(2251,)",9,9.01
"(652,)",9,9.01
"(2997,)",9,9.01
"(978,)",9,9.01
"(1107,)",9,9.01
"(2661,)",9,9.01
"(2305,)",9,9.01
"(12,)",9,9.01
"(2650,)",9,9.01
"(1318,)",9,9.01
"(2680,)",9,9.01
"(1612,)",9,9.01
"(930,)",9,9.01
"(2252,)",8,8.01
"(1820,)",8,8.01
"(2947,)",8,8.01
"(2664,)",8,8.01
"(2535,)",8,8.01
"(2771,)",8,8.01
"(2106,)",8,8.01
"(337,)",8,8.01
"(2593,)",8,8.01
"(2910,)",8,8.01
"(1666,)",8,8.01
"(1363,)",8,8.01
"(2641,)",8,8.01
"(2901,)",8,8.01
"(2961,)",8,8.01
"(341,)",8,8.01
"(2210,)",8,8.01
"(1079,)",8,8.01
"(2869,)",8,8.01
"(2903,)",8,8.01
"(2719,)",8,8.01
"(588,)",8,8.01
"(2608,)",8,8.01
"(2112,)",8,8.01
"(2087,)",8,8.01
"(2716,)",8,8.01
"(633,)",8,8.01
"(2544,)",8,8.01
"(2534,)",8,8.01
"(124,)",8,8.01
"(2814,)",8,8.01
"(926,)",8,8.01
"(2723,)",8,8.01
"(2856,)",8,8.01
"(2349,)",8,8.01
"(2990,)",8,8.01
"(2866,)",8,8.01
"(2948,)",8,8.01
"(2617,)",8,8.01
"(2888,)",8,8.01
"(2327,)",8,8.01
"(2756,)",8,8.01
"(2820,)",8,8.01
"(1461,)",8,8.01
"(2330,)",8,8.01
"(2282,)",8,8.01
"(2982,)",8,8.01
"(2795,)",8,8.01
"(2070,)",8,8.01
"(2745,)",8,8.01
"(751,)",8,8.01
"(2225,)",8,8.01
"(2785,)",8,8.01
"(1799,)",8,8.01
"(2333,)",8,8.01
"(617,)",8,8.01
"(1392,)",8,8.01
"(2562,)",8,8.01
"(2774,)",8,8.01
"(2442,)",8,8.01
"(2967,)",8,8.01
"(2511,)",8,8.01
"(784,)",8,8.01
"(2893,)",8,8.01
"(2759,)",8,8.01
"(578,)",8,8.01
"(2270,)",8,8.01
"(1989,)",8,8.01
"(2359,)",8,8.01
"(2944,)",8,8.01
"(1067,)",8,8.01
"(2920,)",8,8.01
"(2135,)",8,8.01
"(1676,)",8,8.01
"(2717,)",8,8.01
"(1080,)",8,8.01
"(1419,)",8,8.01
"(2981,)",8,8.01
"(2138,)",8,8.01
"(1767,)",8,8.01
"(1380,)",8,8.01
"(2241,)",8,8.01
"(2196,)",8,8.01
"(1593,)",8,8.01
"(2908,)",8,8.01
"(2418,)",8,8.01
"(1327,)",8,8.01
"(2293,)",8,8.01
"(2587,)",8,8.01
"(2084,)",8,8.01
"(2518,)",8,8.01
"(799,)",8,8.01
"(1542,)",8,8.01
"(2830,)",8,8.01
"(2942,)",8,8.01
"(2397,)",8,8.01
"(1585,)",8,8.01
"(886,)",8,8.01
"(2571,)",8,8.01
"(324,)",8,8.01
"(2114,)",8,8.01
"(2569,)",7,7.01
"(2945,)",7,7.01
"(2173,)",7,7.01
"(1488,)",7,7.01
"(2751,)",7,7.01
"(1027,)",7,7.01
"(1157,)",7,7.01
"(634,)",7,7.01
"(1218,)",7,7.01
"(871,)",7,7.01
"(1729,)",7,7.01
"(2738,)",7,7.01
"(2300,)",7,7.01
"(1823,)",7,7.01
"(2766,)",7,7.01
"(1127,)",7,7.01
"(1072,)",7,7.01
"(2922,)",7,7.01
"(1835,)",7,7.01
"(1976,)",7,7.01
"(2355,)",7,7.01
"(2980,)",7,7.01
"(1621,)",7,7.01
"(674,)",7,7.01
"(1882,)",7,7.01
"(2626,)",7,7.01
"(2386,)",7,7.01
"(990,)",7,7.01
"(2528,)",7,7.01
"(1544,)",7,7.01
"(2671,)",7,7.01
"(2724,)",7,7.01
"(2130,)",7,7.01
"(2741,)",7,7.01
"(2278,)",7,7.01
"(1168,)",7,7.01
"(2875,)",7,7.01
"(1644,)",7,7.01
"(2549,)",7,7.01
"(1795,)",7,7.01
"(2057,)",7,7.01
"(2199,)",7,7.01
"(790,)",7,7.01
"(1744,)",7,7.01
"(2554,)",7,7.01
"(2344,)",7,7.01
"(1663,)",7,7.01
"(752,)",7,7.01
"(2645,)",7,7.01
"(1622,)",7,7.01
"(2966,)",7,7.01
"(1973,)",7,7.01
"(2757,)",7,7.01
"(2777,)",7,7.01
"(474,)",7,7.01
"(2673,)",7,7.01
"(1927,)",7,7.01
"(684,)",7,7.01
"(2693,)",7,7.01
"(2788,)",7,7.01
"(1948,)",7,7.01
"(2848,)",7,7.01
"(2007,)",7,7.01
"(1876,)",7,7.01
"(2108,)",7,7.01
"(2104,)",7,7.01
"(754,)",7,7.01
"(1693,)",7,7.01
"(1466,)",7,7.01
"(2912,)",7,7.01
"(2310,)",7,7.01
"(2986,)",7,7.01
"(162,)",7,7.01
"(2525,)",7,7.01
"(2883,)",7,7.01
"(1841,)",7,7.01
"(657,)",7,7.01
"(79,)",7,7.01
"(1983,)",7,7.01
"(2151,)",7,7.01
"(1716,)",7,7.01
"(1553,)",7,7.01
"(1251,)",7,7.01
"(2670,)",7,7.01
"(1761,)",7,7.01
"(2491,)",7,7.01
"(1984,)",7,7.01
"(2598,)",7,7.01
"(562,)",7,7.01
"(2750,)",7,7.01
"(1133,)",7,7.01
"(1669,)",7,7.01
"(77,)",7,7.01
"(2396,)",7,7.01
"(2090,)",7,7.01
"(2033,)",7,7.01
"(491,)",7,7.01
"(1872,)",7,7.01
"(1489,)",7,7.01
"(2051,)",7,7.01
"(2064,)",7,7.01
"(2338,)",7,7.01
"(2713,)",7,7.01
"(2834,)",7,7.01
"(2742,)",7,7.01
"(1921,)",7,7.01
"(2754,)",7,7.01
"(1250,)",7,7.01
"(2466,)",7,7.01
"(2890,)",7,7.01
"(1510,)",7,7.01
"(350,)",7,7.01
"(721,)",7,7.01
"(2502,)",7,7.01
"(2459,)",7,7.01
"(1615,)",7,7.01
"(2156,)",6,6.01
"(1340,)",6,6.01
"(2606,)",6,6.01
"(2989,)",6,6.01
"(2702,)",6,6.01
"(2916,)",6,6.01
"(2800,)",6,6.01
"(2259,)",6,6.01
"(1826,)",6,6.01
"(2588,)",6,6.01
"(1434,)",6,6.01
"(2555,)",6,6.01
"(2963,)",6,6.01
"(1007,)",6,6.01
"(2722,)",6,6.01
"(463,)",6,6.01
"(2995,)",6,6.01
"(2597,)",6,6.01
"(856,)",6,6.01
"(2419,)",6,6.01
"(2900,)",6,6.01
"(2086,)",6,6.01
"(1356,)",6,6.01
"(2737,)",6,6.01
"(1509,)",6,6.01
"(1467,)",6,6.01
"(2896,)",6,6.01
"(914,)",6,6.01
"(14,)",6,6.01
"(1735,)",6,6.01
"(2798,)",6,6.01
"(1839,)",6,6.01
"(2855,)",6,6.01
"(2468,)",6,6.01
"(2842,)",6,6.01
"(2066,)",6,6.01
"(1825,)",6,6.01
"(1607,)",6,6.01
"(2316,)",6,6.01
"(2092,)",6,6.01
"(2061,)",6,6.01
"(2804,)",6,6.01
"(542,)",6,6.01
"(1016,)",6,6.01
"(1689,)",6,6.01
"(2933,)",6,6.01
"(1311,)",6,6.01
"(2960,)",6,6.01
"(1648,)",6,6.01
"(2082,)",6,6.01
"(2646,)",6,6.01
"(1897,)",6,6.01
"(461,)",6,6.01
"(2874,)",6,6.01
"(2594,)",6,6.01
"(2698,)",6,6.01
"(2977,)",6,6.01
"(2205,)",6,6.01
"(2576,)",6,6.01
"(505,)",6,6.01
"(757,)",6,6.01
"(2815,)",6,6.01
"(2265,)",6,6.01
"(2141,)",6,6.01
"(2994,)",6,6.01
"(2775,)",6,6.01
"(1829,)",6,6.01
"(207,)",6,6.01
"(1209,)",6,6.01
"(2115,)",6,6.01
"(2773,)",6,6.01
"(2648,)",6,6.01
"(2068,)",6,6.01
"(564,)",6,6.01
"(2871,)",6,6.01
"(1229,)",6,6.01
"(1963,)",6,6.01
"(929,)",6,6.01
"(2019,)",6,6.01
"(2610,)",6,6.01
"(1141,)",6,6.01
"(2107,)",6,6.01
"(1502,)",6,6.01
"(2868,)",6,6.01
"(2654,)",6,6.01
"(2081,)",6,6.01
"(2582,)",6,6.01
"(2503,)",6,6.01
"(482,)",6,6.01
"(2730,)",6,6.01
"(2427,)",6,6.01
"(769,)",6,6.01
"(2891,)",6,6.01
"(2456,)",6,6.01
"(1717,)",6,6.01
"(1901,)",6,6.01
"(2069,)",5,5.01
"(2861,)",5,5.01
"(1627,)",5,5.01
"(2040,)",5,5.01
"(2620,)",5,5.01
"(217,)",5,5.01
"(2831,)",5,5.01
"(1499,)",5,5.01
"(1793,)",5,5.01
"(2580,)",5,5.01
"(710,)",5,5.01
"(1455,)",5,5.01
"(812,)",5,5.01
"(2297,)",5,5.01
"(2402,)",5,5.01
"(1401,)",5,5.01
"(1491,)",5,5.01
"(2936,)",5,5.01
"(2894,)",5,5.01
"(1660,)",5,5.01
"(1381,)",5,5.01
"(2801,)",5,5.01
"(2726,)",5,5.01
"(976,)",5,5.01
"(681,)",5,5.01
"(2651,)",5,5.01
"(2046,)",5,5.01
"(2383,)",5,5.01
"(2731,)",5,5.01
"(2200,)",5,5.01
"(2484,)",5,5.01
"(1912,)",5,5.01
"(2573,)",5,5.01
"(1494,)",5,5.01
"(1828,)",5,5.01
"(1453,)",5,5.01
"(1990,)",5,5.01
"(2662,)",5,5.01
"(338,)",5,5.01
"(779,)",5,5.01
"(1647,)",5,5.01
"(2899,)",5,5.01
"(2969,)",5,5.01
"(2244,)",5,5.01
"(1350,)",5,5.01
"(2897,)",5,5.01
"(682,)",5,5.01
"(800,)",5,5.01
"(1164,)",5,5.01
"(1691,)",5,5.01
"(53,)",5,5.01
"(2998,)",5,5.01
"(2317,)",5,5.01
"(2614,)",5,5.01
"(979,)",5,5.01
"(2329,)",5,5.01
"(1851,)",5,5.01
"(2962,)",5,5.01
"(2634,)",5,5.01
"(2872,)",5,5.01
"(321,)",5,5.01
"(2715,)",5,5.01
"(2166,)",5,5.01
"(2276,)",5,5.01
"(2952,)",5,5.01
"(1824,)",5,5.01
"(905,)",5,5.01
"(2761,)",5,5.01
"(2957,)",5,5.01
"(1136,)",5,5.01
"(2479,)",5,5.01
"(1170,)",5,5.01
"(925,)",5,5.01
"(2709,)",5,5.01
"(1649,)",5,5.01
"(2339,)",5,5.01
"(2685,)",4,4.01
"(2789,)",4,4.01
"(2672,)",4,4.01
"(2250,)",4,4.01
"(2950,)",4,4.01
"(192,)",4,4.01
"(1310,)",4,4.01
"(881,)",4,4.01
"(1040,)",4,4.01
"(1473,)",4,4.01
"(2718,)",4,4.01
"(718,)",4,4.01
"(1868,)",4,4.01
"(675,)",4,4.01
"(2690,)",4,4.01
"(2053,)",4,4.01
"(1004,)",4,4.01
"(2727,)",4,4.01
"(1328,)",4,4.01
"(2958,)",4,4.01
"(1058,)",4,4.01
"(781,)",4,4.01
"(1706,)",4,4.01
"(1827,)",4,4.01
"(309,)",4,4.01
"(1086,)",4,4.01
"(2847,)",4,4.01
"(2806,)",4,4.01
"(1297,)",4,4.01
"(2863,)",4,4.01
"(2174,)",4,4.01
"(320,)",4,4.01
"(821,)",4,4.01
"(2832,)",4,4.01
"(2395,)",4,4.01
"(2463,)",4,4.01
"(2178,)",4,4.01
"(2770,)",4,4.01
"(2837,)",4,4.01
"(673,)",4,4.01
"(973,)",4,4.01
"(2025,)",4,4.01
"(368,)",4,4.01
"(2923,)",4,4.01
"(501,)",4,4.01
"(419,)",4,4.01
"(2668,)",4,4.01
"(2521,)",4,4.01
"(855,)",4,4.01
"(2600,)",4,4.01
"(70,)",4,4.01
"(1185,)",4,4.01
"(1575,)",4,4.01
"(732,)",4,4.01
"(555,)",4,4.01
"(1037,)",4,4.01
"(2792,)",4,4.01
"(1664,)",4,4.01
"(2144,)",4,4.01
"(1139,)",4,4.01
"(2993,)",4,4.01
"(2725,)",4,4.01
"(2441,)",4,4.01
"(2306,)",4,4.01
"(2201,)",4,4.01
"(975,)",4,4.01
"(1785,)",4,4.01
"(2429,)",4,4.01
"(862,)",4,4.01
"(13,)",4,4.01
"(1416,)",4,4.01
"(2103,)",4,4.01
"(2490,)",4,4.01
"(2228,)",4,4.01
"(1280,)",4,4.01
"(2132,)",4,4.01
"(2157,)",4,4.01
"(2425,)",4,4.01
"(2366,)",4,4.01
"(2255,)",4,4.01
"(1852,)",4,4.01
"(2711,)",4,4.01
"(2510,)",4,4.01
"(2583,)",4,4.01
"(2208,)",4,4.01
"(2022,)",4,4.01
"(2904,)",4,4.01
"(1657,)",4,4.01
"(2749,)",4,4.01
"(931,)",4,4.01
"(1260,)",4,4.01
"(2748,)",4,4.01
"(1514,)",4,4.01
"(1697,)",4,4.01
"(2432,)",4,4.01
"(2835,)",4,4.01
"(2703,)",4,4.01
"(2147,)",4,4.01
"(611,)",4,4.01
"(1938,)",4,4.01
"(2682,)",4,4.01
"(1400,)",4,4.01
"(456,)",4,4.01
"(2639,)",4,4.01
"(997,)",4,4.01
"(780,)",4,4.01
"(1565,)",4,4.01
"(2984,)",4,4.01
"(1144,)",4,4.01
"(1393,)",4,4.01
"(1448,)",3,3.01
"(1954,)",3,3.01
"(2385,)",3,3.01
"(2925,)",3,3.01
"(2039,)",3,3.01
"(901,)",3,3.01
"(2098,)",3,3.01
"(1589,)",3,3.01
"(638,)",3,3.01
"(1365,)",3,3.01
"(1131,)",3,3.01
"(2119,)",3,3.01
"(834,)",3,3.01
"(2321,)",3,3.01
"(2294,)",3,3.01
"(1486,)",3,3.01
"(1288,)",3,3.01
"(742,)",3,3.01
"(2455,)",3,3.01
"(2370,)",3,3.01
"(1265,)",3,3.01
"(726,)",3,3.01
"(1368,)",3,3.01
"(1821,)",3,3.01
"(1074,)",3,3.01
"(2414,)",3,3.01
"(2222,)",3,3.01
"(2546,)",3,3.01
"(2596,)",3,3.01
"(2816,)",3,3.01
"(1050,)",3,3.01
"(2267,)",3,3.01
"(1790,)",3,3.01
"(1270,)",3,3.01
"(2452,)",3,3.01
"(362,)",3,3.01
"(2683,)",3,3.01
"(2473,)",3,3.01
"(770,)",3,3.01
"(1306,)",3,3.01
"(1145,)",3,3.01
"(2976,)",3,3.01
"(1399,)",3,3.01
"(1525,)",3,3.01
"(2551,)",3,3.01
"(1980,)",3,3.01
"(2854,)",3,3.01
"(2110,)",3,3.01
"(1962,)",3,3.01
"(1516,)",3,3.01
"(2979,)",3,3.01
"(1320,)",3,3.01
"(2137,)",3,3.01
"(1049,)",3,3.01
"(1083,)",3,3.01
"(2704,)",3,3.01
"(2568,)",3,3.01
"(1377,)",3,3.01
"(2206,)",3,3.01
"(1528,)",3,3.01
"(1995,)",3,3.01
"(2559,)",3,3.01
"(1024,)",3,3.01
"(2163,)",3,3.01
"(1728,)",3,3.01
"(2312,)",3,3.01
"(1628,)",3,3.01
"(2496,)",3,3.01
"(1661,)",3,3.01
"(2579,)",3,3.01
"(2002,)",3,3.01
"(2972,)",3,3.01
"(2478,)",3,3.01
"(1814,)",3,3.01
"(2838,)",3,3.01
"(2289,)",3,3.01
"(2941,)",3,3.01
"(575,)",3,3.01
"(899,)",3,3.01
"(1641,)",3,3.01
"(435,)",3,3.01
"(2876,)",3,3.01
"(2437,)",3,3.01
"(1539,)",3,3.01
"(2919,)",3,3.01
"(2231,)",3,3.01
"(534,)",3,3.01
"(2436,)",3,3.01
"(2563,)",3,3.01
"(2728,)",3,3.01
"(2968,)",3,3.01
"(1838,)",3,3.01
"(2983,)",3,3.01
"(1199,)",3,3.01
"(1301,)",3,3.01
"(2111,)",3,3.01
"(2915,)",3,3.01
"(1156,)",3,3.01
"(2102,)",3,3.01
"(2050,)",3,3.01
"(1878,)",3,3.01
"(1953,)",3,3.01
"(2939,)",3,3.01
"(2917,)",3,3.01
"(2322,)",2,2.01
"(2504,)",2,2.01
"(2636,)",2,2.01
"(2152,)",2,2.01
"(1075,)",2,2.01
"(661,)",2,2.01
"(1630,)",2,2.01
"(1373,)",2,2.01
"(2431,)",2,2.01
"(2524,)",2,2.01
"(1405,)",2,2.01
"(1523,)",2,2.01
"(2705,)",2,2.01
"(1487,)",2,2.01
"(2954,)",2,2.01
"(1842,)",2,2.01
"(619,)",2,2.01
"(1208,)",2,2.01
"(624,)",2,2.01
"(2443,)",2,2.01
"(1942,)",2,2.01
"(1470,)",2,2.01
"(270,)",2,2.01
"(2099,)",2,2.01
"(1503,)",2,2.01
"(2714,)",2,2.01
"(2811,)",2,2.01
"(1562,)",2,2.01
"(2296,)",2,2.01
"(1287,)",2,2.01
"(2733,)",2,2.01
"(1026,)",2,2.01
"(910,)",2,2.01
"(2533,)",2,2.01
"(1703,)",2,2.01
"(2506,)",2,2.01
"(2531,)",2,2.01
"(1848,)",2,2.01
"(2632,)",2,2.01
"(2561,)",2,2.01
"(478,)",2,2.01
"(2755,)",2,2.01
"(1343,)",2,2.01
"(785,)",2,2.01
"(1746,)",2,2.01
"(2105,)",2,2.01
"(2701,)",2,2.01
"(2005,)",2,2.01
"(1774,)",2,2.01
"(1493,)",2,2.01
"(2292,)",2,2.01
"(1427,)",2,2.01
"(1564,)",2,2.01
"(1959,)",2,2.01
"(933,)",2,2.01
"(2852,)",2,2.01
"(1216,)",2,2.01
"(625,)",2,2.01
"(1934,)",2,2.01
"(1979,)",2,2.01
"(373,)",2,2.01
"(902,)",2,2.01
"(838,)",2,2.01
"(393,)",2,2.01
"(2687,)",2,2.01
"(2907,)",2,2.01
"(1784,)",2,2.01
"(1559,)",2,2.01
"(1896,)",2,2.01
"(2127,)",2,2.01
"(1344,)",2,2.01
"(1764,)",2,2.01
"(1408,)",2,2.01
"(2179,)",2,2.01
"(1916,)",2,2.01
"(1347,)",2,2.01
"(1530,)",2,2.01
"(1210,)",2,2.01
"(2012,)",2,2.01
"(2308,)",2,2.01
"(2543,)",2,2.01
"(1097,)",2,2.01
"(275,)",2,2.01
"(2088,)",2,2.01
"(2219,)",2,2.01
"(2660,)",2,2.01
"(2237,)",2,2.01
"(2955,)",2,2.01
"(2029,)",2,2.01
"(1964,)",2,2.01
"(1092,)",2,2.01
"(1364,)",2,2.01
"(2659,)",2,2.01
"(1836,)",2,2.01
"(2340,)",2,2.01
"(421,)",1,1.01
"(2627,)",1,1.01
"(2996,)",1,1.01
"(1456,)",1,1.01
"(2298,)",1,1.01
"(1974,)",1,1.01
"(2470,)",1,1.01
"(688,)",1,1.01
"(2221,)",1,1.01
"(1232,)",1,1.01
"(1182,)",1,1.01
"(2886,)",1,1.01
"(1246,)",1,1.01
"(1624,)",1,1.01
"(2572,)",1,1.01
"(632,)",1,1.01
"(2666,)",1,1.01
"(2056,)",1,1.01
"(2656,)",1,1.01
"(1986,)",1,1.01
"(2799,)",1,1.01
"(2710,)",1,1.01
"(1834,)",1,1.01
"(546,)",1,1.01
"(842,)",1,1.01
"(1924,)",1,1.01
"(2515,)",1,1.01
"(1543,)",1,1.01
"(2921,)",1,1.01
"(2880,)",1,1.01
"(2508,)",1,1.01
"(2870,)",1,1.01
"(52,)",1,1.01
"(2140,)",1,1.01
